Word,Freq
செயலமர்வின்,6
செலவினத்தையும்,6
கூடுதலாக,6
விநியோகக்,6
தயாரிக்க,6
யுவதிகள்,6
உள்ளடக்கப்படும்,6
400,6
கொடுக்கல்,6
என்பதற்கான,6
வர்த்தகப்,6
புரிந்துணர்வு,6
யுவதிகளுக்கு,6
இடைக்கால,6
அணி,6
அளவுத்திட்டத்தின்,6
செப்தெம்பர்,6
கையளிக்க,6
நீரியல்,6
நடவடிக்கைமுறை,6
ஒற்றை,6
லால்,6
கொடுக்கப்பட்டுள்ள,6
நீல்,6
காணிகளின்,6
களஞ்சிய,6
அருகில்,6
குறிப்பிடப்படல்,6
வங்கிகள்,6
அந்தரங்க,6
பணிபுரிகின்ற,6
கூடியது,6
ஏழு,6
வெளியீடுகள்,6
மேற்பார்வையின்,6
ராஜபக்ஷ,6
M,6
கான்ஸ்டபிள்,6
போட்டிப்,6
ஏற்படுமாயின்,6
தொழிற்சாலை,6
சாஜன்ட்,6
பணியாளர்களின்,6
ரத்னாயக்க,6
பாணந்துறை,6
இணையத்தளம்,6
தயாரிக்கப்பட்டன,6
மக்களை,6
ஒருமுறை,6
காணப்பட்டால்,6
நட்டஈட்டுத்,6
ஆண்டுகள்,6
சிரேஸ்ட,6
செ,6
உறப்பட்ட,6
பிரேமதாஸ,6
1995,6
மாணவருதவி,6
2010.06,6
குறிப்பிடல்,6
துறைகளில்,6
﻿சுற்றறிக்கை,6
குழுவில்,6
பௌத்த,6
பணத்திற்கு,6
வேண்டுமா,6
கொள்ளாது,6
2010.06.30,6
சுனாமி,6
சங்கங்களின்,6
கலையக,6
பிரமாண,6
கொடுக்கப்படுகின்ற,6
பற்றிக்,6
தொழில்நுட்பத்தின்,6
நிதியாண்டின்,6
தயட்ட,6
நிலையத்திற்கு,6
தோற்றும்,6
நிலையப்,6
திருத்துவதற்கானதொரு,6
இரண்டும்,6
முழுநேர,6
2012.12.06,6
பெயரையும்,6
தேவையற்ற,6
கிருல,6
கொள்வாரா,6
சஞ்சிகை,6
திணைக்களப்,6
குறிப்பிட்டுள்ளவாறு,6
வதிகின்ற,6
எல்லாச்,6
தயாரித்துக்,6
ஏவல்,6
டிஜிரல்,6
அகற்ற,6
பணியாட்தொகுதி,6
கலந்துரையாடி,6
செலவிட்டுள்ள,6
திஸாநாயக்க,6
போதியளவு,6
நாடுகளின்,6
தொழிலில்,6
கொள்கைகள்,6
மாகாணத்தின்,6
வித்தியாலயத்தின்,6
முறைமையை,6
வாறு,6
கோட்டை,6
ஒளிபரப்பப்பட்டன,6
அணைத்து,6
நிரந்தரத்,6
பெறுபேறுகளின்,6
அலுவலகங்கள்,6
சமர்ப்பிக்கப்பட,6
தீர்வு,6
ஏற்படு,6
2ஆம்,6
விடுதிகளின்,6
சு,6
திருப்தியடைதல்,6
ஆகியவை,6
என்பதைத்,6
பத்திரத்தை,6
பணிப்பாளரினால்,6
உபநிலை,6
பெற்றோல்,6
குணசேகர,6
தயவாக,6
விளையாட்டுப்,6
வெளிநாடுகளில்,6
பொறுப்புகளை,6
காரணத்திற்காக,6
விளக்கு,6
இந்திய,6
மேற்கொள்ளப்பட்டது,6
ஒன்றிற்காக,6
பாடநெறியினைத்,6
சக்கர,6
பவுசர்,6
பிள்ளைகளுக்கு,6
உபகரணங்களைப்,6
உள்ளுர்,6
நிகழ்ச்சித்திட்டங்களும்,6
தேவைகள்,6
தன்னார்வ,6
இற்கும்,6
சமர்ப்பிக்கும்,6
தாக்கம்,6
ஆவணங்களின்,6
1718/9,6
உடன்படிக்கை,6
57,6
நத்தார்,6
உரிமையுண்டு,6
நடைமுறைப்படுத்துவதற்காக,6
மேற்கொள்ளப்படுகின்றது,6
திரட்டிய,6
நிறுவனத்துடன்,6
நவீன,6
நடவடிகைகள்,6
கிரிக்கட்,6
வெற்று,6
மேம்படுத்தி,6
கணக்கீடு,6
இடைநிகழ்வுச்,6
நியதிச்,6
ஆகவும்,6
ஜீமா,6
முதலீட்டுக்,6
கோருவதற்கு,6
மூலமான,6
2014ஆம்,6
வெற்றிடங்களின்,6
எவை,6
ஒருவரும்,6
வாகனத்தில்,6
ஒப்படைக்கப்பட்டுள்ள,6
செயலகப்,6
ஆன்,6
நீடிப்பு,6
பயன்படுத்தப்பட்ட,6
பட்சம்,6
ஆணைக்குழுவிற்கு,6
முன்வைக்குமாறு,6
ஆண்டிற்கான,6
வசதி,6
பத்தரமுள்ள,6
பெற்றோலியக்,6
2014.12,6
பிரிவிலுள்ள,6
வெளிநாடுகளுக்குச்,6
குழந்தை,6
செயலகம்,6
உங்களுடைய,6
முறையை,6
நிபந்தனைகளின்,6
பேராசிரியர்,6
காயம்,6
ஸ்கூட்டர்,6
தேவையாயின்,6
காசோலையை,6
அமைச்சுக்களின்,6
அறிவை,6
பரிசோதனைகள்,6
அறிவிக்கப்,6
வலயத்தில்,6
38,6
அவசியமில்லை,6
200,6
மேற்கொள்வதற்கு,6
வழக்குத்,6
தயாரிக்கப்படல்,6
உள்ளடக்கப்பட்ட,6
கீழும்,6
ஆட்கள்,6
யாப்பா,6
நிலைக்கு,6
விடுதி,6
சபைகளின்,6
அட்டவணையின்,6
மாதங்களில்,6
அனுமதிக்கப்படுகின்ற,6
இங்குறு,6
ஒன்றையும்,6
கையேடு,6
ஆணையாளரின்,6
எண்ணிக்கையினையும்,6
கோரப்பட்டதா,6
பிற்போடல்,6
அந்நாடுகளில்,6
முஸ்லீம்,6
பின்பற்றி,6
பயிற்சிக்,6
பிரயாணக்,6
வெளியிடப்படும்,6
பின்னிணைப்பு,6
பெறத்,6
காலத்திற்காக,6
செயற்பாடுகளின்,6
கொடுப்பதற்கு,6
தவிர்த்து,6
தங்களை,6
மேற்கொண்ட,6
எழுத்துப்,6
ஈடு,6
கூலி,6
அறியக்,6
தங்குமிட,6
ஏதும்,6
SACOSAN,6
முடிவடைந்ததன்,6
வைக்கப்பட,6
தீ,6
வேறொரு,6
தயாரிப்புச்,6
இணைந்தபடி,6
சமாதான,6
அமைவது,6
மிளகு,6
